polygon group,polygon id,vertice id,x,y
crystals_5,47,0,90.43716430664062,-142.6417999267578
crystals_5,47,1,91.93716430664062,-145.2398681640625
crystals_5,47,2,94.53524017333984,-143.7398681640625
crystals_5,47,3,93.03524017333984,-141.1417999267578
crystals_5,48,0,90.36360168457031,-147.01438903808594
crystals_5,48,1,91.86360168457031,-149.6124725341797
crystals_5,48,2,94.46168518066406,-148.1124725341797
crystals_5,48,3,92.96168518066406,-145.51438903808594
crystals_5,49,0,106.82225036621094,-124.5216064453125
crystals_5,49,1,108.32225036621094,-127.11967468261719
crystals_5,49,2,110.92033386230469,-125.61967468261719
crystals_5,49,3,109.42033386230469,-123.0216064453125
crystals_5,50,0,114.61648559570312,-120.0216064453125
crystals_5,50,1,116.11648559570312,-122.61967468261719
crystals_5,50,2,118.71456146240234,-121.11967468261719
crystals_5,50,3,117.21456146240234,-118.5216064453125
crystals_5,51,0,109.99629211425781,-127.01919555664062
crystals_5,51,1,111.49629211425781,-129.61727905273438
crystals_5,51,2,114.09436798095703,-128.11727905273438
crystals_5,51,3,112.59436798095703,-125.51919555664062
crystals_5,52,0,115.19244384765625,-124.01919555664062
crystals_5,52,1,116.69244384765625,-126.61727905273438
crystals_5,52,2,119.29052734375,-125.11727905273438
crystals_5,52,3,117.79052734375,-122.51919555664062
crystals_5,53,0,112.52081298828125,-129.8917999267578
crystals_5,53,1,114.02081298828125,-132.4898681640625
crystals_5,53,2,116.61888885498047,-130.9898681640625
crystals_5,53,3,115.11888885498047,-128.3917999267578
crystals_5,54,0,116.41792297363281,-127.64179992675781
crystals_5,54,1,117.91792297363281,-130.2398681640625
crystals_5,54,2,120.51600646972656,-128.7398681640625
crystals_5,54,3,119.01600646972656,-126.14179992675781
crystals_5,55,0,116.34436798095703,-132.01438903808594
crystals_5,55,1,117.84436798095703,-134.6124725341797
crystals_5,55,2,120.44244384765625,-133.1124725341797
crystals_5,55,3,118.94244384765625,-130.51438903808594
crystals_5,56,0,93.83187103271484,-132.0216064453125
crystals_5,56,1,95.33187103271484,-134.6196746826172
crystals_5,56,2,97.92994689941406,-133.1196746826172
crystals_5,56,3,96.42994689941406,-130.5216064453125
crystals_5,57,0,101.6260986328125,-127.5216064453125
crystals_5,57,1,103.1260986328125,-130.1196746826172
crystals_5,57,2,105.72418212890625,-128.6196746826172
crystals_5,57,3,104.22418212890625,-126.0216064453125
crystals_5,58,0,97.00591278076172,-134.51919555664062
crystals_5,58,1,98.50591278076172,-137.11727905273438
crystals_5,58,2,101.10398864746094,-135.61727905273438
crystals_5,58,3,99.60398864746094,-133.01919555664062
crystals_5,59,0,102.20206451416016,-131.51919555664062
crystals_5,59,1,103.70206451416016,-134.11727905273438
crystals_5,59,2,106.30014038085938,-132.61727905273438
crystals_5,59,3,104.80014038085938,-130.01919555664062
crystals_5,60,0,99.53042602539062,-137.3917999267578
crystals_5,60,1,101.03042602539062,-139.9898681640625
crystals_5,60,2,103.62850952148438,-138.4898681640625
crystals_5,60,3,102.12850952148438,-135.8917999267578
crystals_5,61,0,103.42754364013672,-135.1417999267578
crystals_5,61,1,104.92754364013672,-137.7398681640625
crystals_5,61,2,107.52561950683594,-136.2398681640625
crystals_5,61,3,106.02561950683594,-133.6417999267578
crystals_5,62,0,103.35398864746094,-139.51438903808594
crystals_5,62,1,104.85398864746094,-142.1124725341797
crystals_5,62,2,107.45206451416016,-140.6124725341797
crystals_5,62,3,105.95206451416016,-138.01438903808594
